CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
719648358.0,50.0,M,2.0,Graduate,Single,$80K - $120K,Blue,35.0,3.0,3.0,1.0,2514.0,1521.0,993.0,0.638,1636.0,36.0,0.385,0.605,Existing Customer
718697583.0,45.0,M,3.0,Graduate,Divorced,$60K - $80K,Blue,36.0,6.0,3.0,2.0,19629.0,0.0,,0.7659999999999999,4073.0,79.0,0.8809999999999999,0.0,Existing Customer
714403983.0,43.0,M,2.0,Graduate,Single,$80K - $120K,Blue,36.0,2.0,2.0,1.0,34427.0,1613.0,,0.7040000000000001,13545.0,112.0,0.672,0.047,Existing Customer
789173958.0,45.0,F,2.0,Graduate,Married,Less than $40K,Blue,34.0,4.0,1.0,2.0,1438.3,877.0,561.3,0.743,4283.0,76.0,0.617,0.61,Existing Customer
779223858.0,37.0,M,2.0,Graduate,Married,$60K - $80K,Blue,27.0,4.0,2.0,4.0,6369.0,0.0,6369.0,1.454,2675.0,47.0,1.136,0.0,Existing Customer
789983133.0,31.0,M,2.0,Graduate,Unknown,$80K - $120K,Silver,22.0,2.0,3.0,2.0,34516.0,1780.0,,0.8390000000000001,14185.0,98.0,0.69,0.052000000000000005,Existing Customer
711351108.0,44.0,F,3.0,High School,Unknown,Less than $40K,Blue,36.0,3.0,3.0,2.0,2608.0,1804.0,804.0,0.847,4671.0,61.0,0.6940000000000001,0.6920000000000001,Existing Customer
710939283.0,45.0,F,3.0,Uneducated,Divorced,$40K - $60K,Blue,36.0,3.0,2.0,4.0,4209.0,1300.0,2909.0,0.75,16078.0,105.0,0.615,0.309,Existing Customer
718726833.0,39.0,M,1.0,High School,Married,$80K - $120K,Blue,28.0,4.0,2.0,4.0,3327.0,0.0,,1.089,1665.0,36.0,0.636,0.0,Existing Customer
718835583.0,50.0,F,1.0,Graduate,Married,Unknown,Blue,41.0,6.0,2.0,2.0,15641.0,2379.0,13262.0,0.816,3769.0,76.0,0.617,0.152,Existing Customer
824807658.0,45.0,M,3.0,Graduate,Married,$60K - $80K,Blue,41.0,6.0,3.0,3.0,9106.0,2477.0,6629.0,0.515,1239.0,33.0,0.737,0.272,Existing Customer
719392833.0,45.0,F,3.0,Graduate,Married,Less than $40K,Blue,38.0,3.0,3.0,2.0,2400.0,1613.0,,0.629,1311.0,34.0,0.41700000000000004,0.672,Existing Customer
713199558.0,57.0,F,3.0,Doctorate,Single,Less than $40K,Blue,44.0,5.0,3.0,2.0,1737.0,813.0,,0.7559999999999999,3669.0,58.0,0.812,0.46799999999999997,Existing Customer
809620833.0,35.0,F,3.0,Unknown,Single,Unknown,Blue,30.0,3.0,3.0,2.0,9293.0,0.0,9293.0,0.897,2314.0,59.0,1.034,0.0,Existing Customer
708132783.0,47.0,F,3.0,Uneducated,Single,Unknown,Blue,42.0,6.0,2.0,2.0,16411.0,1179.0,15232.0,0.8490000000000001,3929.0,71.0,0.732,0.07200000000000001,Existing Customer
816596583.0,45.0,M,2.0,Doctorate,Married,$80K - $120K,Blue,40.0,6.0,3.0,1.0,11710.0,693.0,11017.0,0.914,1749.0,50.0,0.429,0.059000000000000004,Existing Customer
789520533.0,52.0,M,2.0,Uneducated,Single,$120K +,Blue,44.0,6.0,3.0,2.0,26174.0,1864.0,,0.684,4551.0,65.0,0.667,0.071,Existing Customer
719913783.0,40.0,M,3.0,Graduate,Single,$40K - $60K,Blue,27.0,2.0,2.0,3.0,7680.0,1589.0,,0.688,13617.0,105.0,0.721,0.207,Existing Customer
719318583.0,37.0,M,3.0,High School,Married,Less than $40K,Blue,26.0,3.0,3.0,4.0,6866.0,2389.0,4477.0,0.395,862.0,13.0,0.182,0.348,Attrited Customer
719954733.0,43.0,M,2.0,Graduate,Married,$80K - $120K,Blue,28.0,5.0,6.0,3.0,30357.0,1255.0,29102.0,0.7879999999999999,4435.0,68.0,0.889,0.040999999999999995,Existing Customer
717979008.0,48.0,F,3.0,Unknown,Single,Less than $40K,Blue,37.0,2.0,2.0,1.0,2105.0,1072.0,,0.514,4833.0,81.0,1.077,0.509,Existing Customer
717592758.0,44.0,F,3.0,Unknown,Single,Less than $40K,Blue,36.0,3.0,2.0,2.0,1606.0,1578.0,28.0,0.85,2418.0,44.0,0.467,0.983,Attrited Customer
797169633.0,41.0,M,4.0,Graduate,Single,$120K +,Blue,35.0,5.0,3.0,3.0,34516.0,825.0,33691.0,0.982,3127.0,51.0,0.9620000000000001,0.024,Existing Customer
714243408.0,46.0,F,2.0,Graduate,Single,Unknown,Blue,36.0,4.0,6.0,2.0,2042.0,1359.0,683.0,0.7959999999999999,4917.0,73.0,0.973,0.6659999999999999,Existing Customer
721473783.0,35.0,F,3.0,Graduate,Married,Less than $40K,Blue,21.0,3.0,1.0,1.0,2272.0,604.0,1668.0,0.987,4614.0,75.0,0.9740000000000001,0.266,Existing Customer
771079833.0,40.0,F,3.0,High School,Single,Less than $40K,Blue,27.0,3.0,3.0,3.0,1438.3,0.0,1438.3,0.845,4332.0,78.0,0.696,0.0,Existing Customer
784798683.0,38.0,M,2.0,High School,Married,$40K - $60K,Blue,32.0,3.0,2.0,2.0,1438.3,0.0,,0.846,1999.0,39.0,0.56,0.0,Existing Customer
756598833.0,38.0,M,1.0,Uneducated,Married,Less than $40K,Blue,31.0,6.0,3.0,3.0,6236.0,1204.0,5032.0,0.8170000000000001,5389.0,84.0,0.826,0.193,Existing Customer
769053033.0,44.0,F,1.0,Graduate,Single,$40K - $60K,Blue,38.0,3.0,2.0,5.0,4142.0,2517.0,1625.0,0.809,2104.0,44.0,0.833,0.608,Attrited Customer
716298633.0,56.0,F,1.0,Graduate,Single,Less than $40K,Blue,47.0,5.0,2.0,3.0,2086.0,1792.0,,0.8590000000000001,5774.0,84.0,0.909,0.8590000000000001,Existing Customer
794054058.0,50.0,F,2.0,Graduate,Single,Less than $40K,Blue,44.0,1.0,1.0,1.0,2765.0,0.0,2765.0,0.465,4010.0,59.0,0.513,0.0,Existing Customer
714840858.0,40.0,F,3.0,High School,Unknown,Less than $40K,Blue,31.0,5.0,2.0,4.0,2222.0,1551.0,671.0,0.932,3302.0,65.0,0.585,0.698,Existing Customer
743265108.0,37.0,M,4.0,College,Single,$60K - $80K,Blue,30.0,5.0,1.0,4.0,15936.0,827.0,15109.0,1.085,2477.0,49.0,1.042,0.052000000000000005,Existing Customer
719109783.0,42.0,M,3.0,Uneducated,Married,$40K - $60K,Blue,32.0,3.0,3.0,2.0,13103.0,1809.0,11294.0,0.7240000000000001,4323.0,72.0,0.5,0.138,Existing Customer
780025908.0,40.0,F,2.0,Post-Graduate,Married,Less than $40K,Silver,30.0,4.0,2.0,2.0,10836.0,1932.0,8904.0,0.563,1293.0,31.0,0.8240000000000001,0.17800000000000002,Existing Customer
718271958.0,54.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,34.0,5.0,1.0,4.0,6401.0,1471.0,4930.0,0.655,4465.0,63.0,0.703,0.23,Existing Customer
820633833.0,64.0,F,1.0,Graduate,Single,$40K - $60K,Blue,56.0,5.0,2.0,4.0,5152.0,948.0,4204.0,0.953,4074.0,72.0,1.057,0.184,Existing Customer
794856033.0,38.0,M,3.0,Post-Graduate,Married,$80K - $120K,Blue,32.0,3.0,2.0,3.0,5242.0,470.0,4772.0,0.805,4306.0,77.0,0.604,0.09,Existing Customer
826717533.0,42.0,M,3.0,Graduate,Unknown,$80K - $120K,Blue,38.0,6.0,1.0,1.0,16105.0,724.0,15381.0,0.9490000000000001,4631.0,76.0,0.767,0.045,Existing Customer
721023708.0,47.0,M,4.0,Uneducated,Married,$60K - $80K,Blue,36.0,3.0,3.0,3.0,17557.0,0.0,17557.0,0.667,2142.0,62.0,0.37799999999999995,0.0,Existing Customer
788502858.0,58.0,M,3.0,High School,Single,$80K - $120K,Blue,51.0,2.0,2.0,1.0,10021.0,1952.0,8069.0,0.6990000000000001,4431.0,68.0,0.581,0.195,Existing Customer
797241108.0,47.0,M,1.0,Graduate,Married,$120K +,Blue,41.0,5.0,3.0,3.0,9036.0,1080.0,7956.0,0.742,4500.0,83.0,0.66,0.12,Existing Customer
,,,,,,,,,,,,,,,,,,,,Existing Customer
709025583.0,53.0,M,3.0,High School,Married,$80K - $120K,Blue,36.0,3.0,3.0,3.0,9355.0,715.0,8640.0,0.42200000000000004,1138.0,38.0,0.727,0.076,Existing Customer
812411058.0,49.0,F,0.0,Uneducated,Single,Less than $40K,Blue,44.0,3.0,3.0,2.0,2094.0,0.0,2094.0,0.897,2690.0,46.0,0.484,0.0,Attrited Customer
712453308.0,46.0,M,4.0,High School,Divorced,$40K - $60K,Silver,36.0,2.0,2.0,3.0,15034.0,1356.0,13678.0,0.754,7737.0,84.0,0.75,0.09,Existing Customer
713279808.0,53.0,M,2.0,Unknown,Married,$60K - $80K,Blue,36.0,6.0,3.0,3.0,5619.0,1310.0,,1.276,1816.0,30.0,1.143,0.233,Existing Customer
779484408.0,37.0,M,1.0,Unknown,Married,$60K - $80K,Blue,19.0,6.0,1.0,2.0,18951.0,1243.0,17708.0,1.148,2874.0,58.0,0.657,0.066,Existing Customer
802101858.0,40.0,F,2.0,Unknown,Married,Less than $40K,Blue,34.0,3.0,3.0,3.0,4757.0,1978.0,,0.9590000000000001,4220.0,71.0,0.775,0.41600000000000004,Existing Customer
716357058.0,53.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,36.0,4.0,3.0,1.0,2611.0,787.0,,0.298,2955.0,56.0,0.6,0.301,Existing Customer
711309033.0,41.0,M,2.0,Unknown,Single,$60K - $80K,Blue,24.0,6.0,2.0,2.0,17298.0,2310.0,14988.0,0.8440000000000001,3663.0,65.0,0.8059999999999999,0.134,Existing Customer
717265983.0,44.0,F,4.0,Uneducated,Divorced,Unknown,Blue,36.0,3.0,2.0,0.0,9908.0,2066.0,7842.0,0.46299999999999997,3749.0,80.0,0.667,0.209,Existing Customer
717541308.0,61.0,F,2.0,Graduate,Single,Less than $40K,Blue,45.0,2.0,2.0,3.0,2602.0,1441.0,1161.0,0.7040000000000001,4838.0,85.0,0.735,0.5539999999999999,Existing Customer
778801608.0,50.0,M,2.0,College,Married,$80K - $120K,Blue,39.0,6.0,4.0,2.0,3606.0,1862.0,1744.0,0.6890000000000001,3568.0,92.0,0.804,0.516,Existing Customer
783561558.0,57.0,M,4.0,Post-Graduate,Married,$120K +,Blue,51.0,4.0,2.0,3.0,16952.0,0.0,16952.0,0.7090000000000001,1918.0,61.0,0.649,0.0,Existing Customer
717036408.0,36.0,F,1.0,Uneducated,Single,Unknown,Blue,36.0,6.0,3.0,1.0,4685.0,1626.0,,0.945,4560.0,81.0,0.588,0.34700000000000003,Existing Customer
715030308.0,42.0,M,4.0,Graduate,Married,$40K - $60K,Blue,27.0,5.0,1.0,2.0,1503.0,929.0,,0.892,4680.0,67.0,0.971,0.618,Existing Customer
789698733.0,40.0,F,4.0,Uneducated,Married,Less than $40K,Blue,27.0,5.0,3.0,1.0,4788.0,1088.0,3700.0,0.8079999999999999,4438.0,78.0,0.95,0.22699999999999998,Existing Customer
712431183.0,52.0,F,2.0,Uneducated,Single,Less than $40K,Blue,37.0,4.0,3.0,1.0,2164.0,0.0,2164.0,0.688,5282.0,80.0,0.818,0.0,Existing Customer
714197133.0,51.0,F,3.0,College,Married,$40K - $60K,Blue,36.0,2.0,3.0,3.0,4762.0,0.0,4762.0,0.526,2811.0,52.0,0.3,0.0,Attrited Customer
713971608.0,49.0,M,4.0,Uneducated,Married,Less than $40K,Blue,39.0,6.0,1.0,4.0,7232.0,1830.0,5402.0,1.002,4337.0,71.0,0.5429999999999999,0.253,Existing Customer
714383583.0,39.0,F,2.0,Unknown,Single,$40K - $60K,Gold,36.0,5.0,3.0,3.0,23981.0,1696.0,22285.0,0.8370000000000001,8646.0,97.0,0.902,0.071,Existing Customer
823535133.0,45.0,M,2.0,Uneducated,Unknown,$80K - $120K,Blue,41.0,6.0,2.0,2.0,23271.0,1262.0,22009.0,0.718,1402.0,34.0,0.889,0.054000000000000006,Existing Customer
716484333.0,46.0,F,2.0,Graduate,Married,Less than $40K,Blue,40.0,6.0,1.0,2.0,1696.0,1177.0,,0.6859999999999999,4410.0,84.0,0.826,0.6940000000000001,Existing Customer
709545333.0,33.0,F,4.0,High School,Single,Unknown,Blue,29.0,6.0,2.0,3.0,12716.0,1496.0,11220.0,1.032,2412.0,64.0,0.6,0.11800000000000001,Existing Customer
716452083.0,56.0,F,4.0,Unknown,Married,Less than $40K,Blue,46.0,5.0,3.0,2.0,4271.0,1150.0,,1.064,2052.0,50.0,0.7240000000000001,0.26899999999999996,Existing Customer
789261558.0,58.0,M,1.0,High School,Married,$60K - $80K,Blue,47.0,3.0,1.0,4.0,2212.0,1392.0,820.0,0.573,1387.0,34.0,0.7,0.629,Existing Customer
709127808.0,48.0,M,3.0,Post-Graduate,Divorced,$60K - $80K,Blue,35.0,5.0,2.0,1.0,6243.0,1331.0,,0.8,3502.0,57.0,1.036,0.213,Existing Customer
713949858.0,39.0,F,2.0,Doctorate,Married,Less than $40K,Blue,36.0,4.0,3.0,4.0,1438.3,886.0,,0.24,1674.0,42.0,0.312,0.616,Attrited Customer
789187908.0,56.0,M,2.0,Uneducated,Married,$80K - $120K,Blue,45.0,4.0,2.0,2.0,11102.0,1946.0,,0.625,1448.0,36.0,1.0,0.175,Existing Customer
710532258.0,48.0,F,3.0,High School,Divorced,Less than $40K,Blue,36.0,1.0,1.0,1.0,2185.0,1495.0,690.0,0.924,4906.0,83.0,0.804,0.684,Existing Customer
715418508.0,51.0,M,1.0,Uneducated,Single,$120K +,Blue,36.0,2.0,1.0,3.0,8671.0,590.0,8081.0,0.693,4399.0,72.0,0.7559999999999999,0.068,Existing Customer
797668983.0,42.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,6.0,2.0,1.0,1438.3,0.0,1438.3,0.795,4396.0,70.0,0.628,0.0,Existing Customer
720983733.0,44.0,M,3.0,Unknown,Single,$60K - $80K,Blue,36.0,2.0,3.0,3.0,15422.0,864.0,14558.0,0.578,2136.0,54.0,0.8,0.055999999999999994,Attrited Customer
797488158.0,52.0,M,2.0,High School,Married,$60K - $80K,Blue,46.0,5.0,3.0,0.0,14316.0,1081.0,,0.67,1313.0,36.0,0.636,0.076,Existing Customer
713906508.0,42.0,F,3.0,Unknown,Single,Less than $40K,Blue,36.0,6.0,3.0,3.0,2837.0,834.0,2003.0,0.42700000000000005,3892.0,69.0,0.408,0.294,Existing Customer
768655158.0,29.0,M,0.0,Unknown,Married,$60K - $80K,Blue,23.0,3.0,3.0,2.0,6224.0,1092.0,5132.0,0.919,2222.0,39.0,0.56,0.175,Existing Customer
779198133.0,45.0,F,3.0,High School,Divorced,Less than $40K,Blue,33.0,3.0,3.0,2.0,9977.0,2088.0,7889.0,0.65,3530.0,61.0,0.743,0.209,Existing Customer
718116933.0,53.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,2.0,3.0,1.0,1438.3,630.0,808.3,0.667,4704.0,79.0,0.7559999999999999,0.43799999999999994,Existing Customer
714225333.0,48.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,5.0,1.0,1.0,2930.0,773.0,2157.0,0.6609999999999999,1545.0,21.0,0.909,0.264,Existing Customer
711927108.0,54.0,M,3.0,High School,Married,$80K - $120K,Blue,36.0,2.0,3.0,4.0,9457.0,350.0,9107.0,1.024,1196.0,28.0,0.33299999999999996,0.037000000000000005,Attrited Customer
717725433.0,54.0,F,2.0,Graduate,Married,$40K - $60K,Blue,44.0,3.0,4.0,2.0,1606.0,0.0,1606.0,0.763,2258.0,37.0,0.609,0.0,Attrited Customer
807722658.0,51.0,F,2.0,Graduate,Single,Less than $40K,Blue,46.0,3.0,3.0,3.0,2429.0,1250.0,1179.0,0.983,4761.0,99.0,0.7070000000000001,0.515,Existing Customer
718524783.0,40.0,M,3.0,High School,Unknown,$80K - $120K,Blue,34.0,1.0,3.0,4.0,29715.0,0.0,29715.0,0.39899999999999997,2128.0,39.0,0.345,0.0,Attrited Customer
715847058.0,59.0,F,2.0,Uneducated,Divorced,Less than $40K,Blue,36.0,3.0,3.0,3.0,1863.0,1853.0,10.0,0.8290000000000001,2462.0,40.0,0.29,0.995,Attrited Customer
710641008.0,44.0,F,2.0,High School,Single,Less than $40K,Blue,36.0,5.0,3.0,4.0,8685.0,0.0,8685.0,0.6659999999999999,2473.0,56.0,0.6,0.0,Existing Customer
715814433.0,44.0,M,4.0,Unknown,Single,$80K - $120K,Blue,36.0,6.0,2.0,3.0,5877.0,1160.0,4717.0,0.446,3565.0,83.0,0.7290000000000001,0.19699999999999998,Existing Customer
713137233.0,41.0,M,2.0,High School,Single,$80K - $120K,Blue,28.0,4.0,3.0,0.0,27756.0,1789.0,25967.0,0.75,994.0,24.0,0.846,0.064,Existing Customer
712128258.0,49.0,F,4.0,High School,Single,Less than $40K,Silver,40.0,5.0,3.0,5.0,13704.0,2127.0,11577.0,0.805,15872.0,116.0,0.6809999999999999,0.155,Existing Customer
789900633.0,49.0,F,2.0,High School,Married,$40K - $60K,Blue,40.0,5.0,3.0,2.0,3263.0,1522.0,,0.58,4288.0,69.0,0.725,0.466,Existing Customer
719768658.0,31.0,F,0.0,College,Married,Unknown,Silver,24.0,2.0,3.0,1.0,34516.0,2032.0,,0.82,14544.0,104.0,0.705,0.059000000000000004,Existing Customer
713208033.0,43.0,F,3.0,High School,Married,Less than $40K,Blue,36.0,2.0,3.0,0.0,7350.0,1360.0,5990.0,0.7440000000000001,7679.0,64.0,0.684,0.185,Existing Customer
823624158.0,53.0,F,2.0,Doctorate,Single,Unknown,Blue,49.0,3.0,2.0,2.0,4500.0,0.0,4500.0,0.7609999999999999,4579.0,78.0,0.8140000000000001,0.0,Existing Customer
788465583.0,42.0,F,3.0,College,Single,$40K - $60K,Blue,35.0,2.0,3.0,3.0,6330.0,1573.0,,0.899,3029.0,52.0,0.733,0.248,Existing Customer
714336333.0,48.0,M,4.0,Doctorate,Unknown,$80K - $120K,Blue,40.0,3.0,2.0,2.0,3429.0,1268.0,,0.703,4422.0,64.0,1.7830000000000001,0.37,Existing Customer
787623858.0,43.0,M,2.0,Uneducated,Divorced,$120K +,Silver,24.0,4.0,2.0,0.0,34516.0,1938.0,32578.0,0.426,1215.0,45.0,0.406,0.055999999999999994,Existing Customer
818235408.0,30.0,M,0.0,College,Married,$60K - $80K,Blue,25.0,2.0,3.0,1.0,19534.0,0.0,19534.0,0.616,15634.0,118.0,0.639,0.0,Existing Customer
788946783.0,50.0,M,2.0,Unknown,Single,$120K +,Blue,36.0,5.0,1.0,3.0,9697.0,0.0,,0.759,1812.0,50.0,0.9229999999999999,0.0,Existing Customer
,,,,,,,,,,,,,,,,,,,,Existing Customer
717800358.0,48.0,M,3.0,High School,Single,$80K - $120K,Blue,36.0,3.0,3.0,4.0,10111.0,868.0,,0.748,4791.0,68.0,0.889,0.086,Existing Customer
788965683.0,49.0,F,4.0,Uneducated,Married,Less than $40K,Blue,36.0,6.0,3.0,3.0,1438.3,0.0,,0.782,2170.0,41.0,0.46399999999999997,0.0,Existing Customer
816310158.0,49.0,M,4.0,Uneducated,Unknown,$60K - $80K,Blue,44.0,1.0,3.0,2.0,12375.0,2263.0,10112.0,1.044,14500.0,106.0,0.5820000000000001,0.183,Existing Customer
721217283.0,27.0,M,0.0,Graduate,Single,$120K +,Blue,17.0,6.0,2.0,2.0,8713.0,1354.0,7359.0,0.5579999999999999,2094.0,36.0,0.33299999999999996,0.155,Existing Customer
719286708.0,50.0,F,1.0,Graduate,Single,Less than $40K,Blue,39.0,4.0,5.0,2.0,2434.0,1340.0,,0.6679999999999999,4498.0,76.0,0.81,0.551,Existing Customer
771546708.0,46.0,F,2.0,Graduate,Single,Less than $40K,Blue,34.0,2.0,2.0,1.0,1438.3,0.0,,0.74,5013.0,81.0,1.025,0.0,Existing Customer
712720158.0,68.0,M,1.0,Graduate,Married,Unknown,Blue,56.0,5.0,2.0,3.0,13860.0,1652.0,12208.0,1.255,1910.0,32.0,1.909,0.11900000000000001,Existing Customer
719562108.0,28.0,F,0.0,Uneducated,Single,Less than $40K,Silver,20.0,6.0,3.0,3.0,12793.0,1650.0,11143.0,0.7829999999999999,2671.0,67.0,0.763,0.129,Existing Customer
714999483.0,38.0,M,4.0,Uneducated,Unknown,$80K - $120K,Silver,36.0,2.0,1.0,2.0,34516.0,1132.0,33384.0,0.84,9389.0,106.0,0.797,0.033,Existing Customer
778952058.0,46.0,M,3.0,College,Married,$80K - $120K,Blue,32.0,4.0,2.0,5.0,20860.0,1496.0,19364.0,0.816,3435.0,56.0,0.6970000000000001,0.07200000000000001,Existing Customer
712307283.0,54.0,M,1.0,College,Single,$120K +,Blue,37.0,6.0,2.0,3.0,9090.0,2517.0,6573.0,0.6609999999999999,2239.0,43.0,0.72,0.27699999999999997,Attrited Customer
709621008.0,48.0,M,5.0,Post-Graduate,Single,$60K - $80K,Blue,30.0,6.0,3.0,2.0,5826.0,1482.0,4344.0,0.7290000000000001,4135.0,76.0,0.767,0.254,Existing Customer
770871708.0,62.0,M,0.0,Graduate,Married,$40K - $60K,Blue,48.0,5.0,1.0,5.0,2591.0,0.0,,0.601,2123.0,56.0,0.6970000000000001,0.0,Existing Customer
770781558.0,35.0,F,2.0,Graduate,Married,Less than $40K,Blue,21.0,5.0,1.0,2.0,3230.0,2517.0,713.0,0.677,1914.0,31.0,0.348,0.779,Existing Customer
771886233.0,48.0,M,1.0,Unknown,Married,$60K - $80K,Silver,37.0,6.0,3.0,5.0,25270.0,1090.0,24180.0,0.8190000000000001,1941.0,51.0,1.318,0.043,Existing Customer
779998083.0,33.0,M,3.0,High School,Married,$40K - $60K,Blue,23.0,1.0,2.0,3.0,6392.0,1429.0,4963.0,0.682,4069.0,66.0,0.737,0.22399999999999998,Existing Customer
787488108.0,48.0,F,1.0,High School,Married,Unknown,Blue,36.0,6.0,4.0,4.0,14228.0,1953.0,12275.0,0.6509999999999999,1970.0,51.0,0.645,0.13699999999999998,Existing Customer
712291308.0,52.0,F,1.0,Uneducated,Single,Unknown,Blue,40.0,5.0,1.0,3.0,2259.0,1721.0,538.0,0.682,1852.0,38.0,0.81,0.762,Existing Customer
716989683.0,56.0,M,2.0,Doctorate,Single,$80K - $120K,Blue,48.0,4.0,3.0,3.0,4480.0,2465.0,2015.0,0.772,3331.0,74.0,0.682,0.55,Existing Customer
719629308.0,55.0,F,2.0,Unknown,Single,Unknown,Silver,37.0,2.0,2.0,3.0,34516.0,1783.0,32733.0,0.821,8472.0,80.0,0.7390000000000001,0.052000000000000005,Attrited Customer
716973333.0,40.0,M,3.0,Uneducated,Married,$120K +,Blue,28.0,3.0,3.0,2.0,4642.0,1676.0,2966.0,0.615,5080.0,76.0,0.81,0.361,Existing Customer
815582358.0,47.0,F,5.0,Unknown,Unknown,Less than $40K,Blue,42.0,2.0,1.0,2.0,2519.0,1584.0,935.0,0.76,8852.0,95.0,0.759,0.629,Existing Customer
712288158.0,37.0,M,2.0,College,Married,$80K - $120K,Blue,17.0,5.0,3.0,2.0,4631.0,1991.0,2640.0,1.669,2864.0,37.0,0.9470000000000001,0.43,Existing Customer
788734158.0,42.0,M,4.0,Graduate,Married,$40K - $60K,Blue,19.0,5.0,3.0,2.0,8374.0,0.0,8374.0,0.885,4493.0,59.0,1.034,0.0,Existing Customer
788687133.0,42.0,M,2.0,Graduate,Married,$80K - $120K,Blue,31.0,2.0,3.0,1.0,16433.0,0.0,16433.0,0.7909999999999999,13678.0,125.0,0.736,0.0,Existing Customer
711403383.0,33.0,F,3.0,College,Single,Less than $40K,Blue,23.0,6.0,4.0,1.0,2562.0,1968.0,594.0,0.546,2256.0,70.0,0.591,0.768,Existing Customer
719723658.0,49.0,F,2.0,Uneducated,Single,Less than $40K,Blue,39.0,6.0,1.0,3.0,1768.0,0.0,1768.0,0.7879999999999999,4628.0,90.0,0.8370000000000001,0.0,Existing Customer
772596783.0,31.0,M,1.0,Graduate,Unknown,Less than $40K,Gold,21.0,3.0,2.0,2.0,15261.0,1109.0,14152.0,0.655,15442.0,125.0,0.7609999999999999,0.073,Existing Customer
770581983.0,55.0,F,4.0,Graduate,Married,$40K - $60K,Blue,41.0,1.0,1.0,3.0,1438.3,0.0,,0.861,4885.0,88.0,0.63,0.0,Existing Customer
797410983.0,45.0,F,3.0,High School,Married,Unknown,Blue,39.0,1.0,2.0,2.0,1438.3,745.0,693.3,0.83,5020.0,83.0,0.7659999999999999,0.518,Existing Customer
802600233.0,51.0,F,2.0,Graduate,Single,$40K - $60K,Blue,45.0,5.0,1.0,3.0,1438.3,869.0,,0.7909999999999999,4124.0,59.0,0.9670000000000001,0.604,Existing Customer
714062958.0,36.0,M,4.0,Unknown,Single,$40K - $60K,Blue,36.0,6.0,1.0,2.0,9887.0,994.0,8893.0,0.488,2552.0,64.0,0.455,0.10099999999999999,Existing Customer
720529308.0,63.0,M,0.0,High School,Single,$60K - $80K,Blue,48.0,5.0,3.0,1.0,1856.0,0.0,1856.0,0.5,1805.0,46.0,0.769,0.0,Attrited Customer
810545733.0,47.0,F,2.0,College,Married,Unknown,Blue,42.0,3.0,3.0,3.0,2373.0,1480.0,893.0,0.631,4228.0,63.0,0.6579999999999999,0.624,Existing Customer
789662283.0,50.0,F,3.0,High School,Married,Less than $40K,Blue,33.0,3.0,3.0,4.0,2140.0,0.0,2140.0,0.765,2915.0,50.0,0.316,0.0,Attrited Customer
709852908.0,44.0,F,3.0,Uneducated,Single,Less than $40K,Blue,36.0,5.0,3.0,3.0,4307.0,0.0,4307.0,0.745,1628.0,37.0,0.542,0.0,Existing Customer
742865883.0,46.0,F,3.0,Unknown,Single,$40K - $60K,Blue,39.0,4.0,3.0,3.0,9110.0,2517.0,,1.052,5290.0,69.0,0.816,0.276,Attrited Customer
826480308.0,53.0,M,3.0,Graduate,Unknown,$80K - $120K,Blue,49.0,5.0,2.0,1.0,4778.0,1869.0,2909.0,0.743,5489.0,74.0,0.805,0.391,Existing Customer
713205108.0,42.0,F,4.0,Graduate,Married,$40K - $60K,Blue,27.0,3.0,1.0,1.0,1950.0,1062.0,888.0,0.48,3873.0,76.0,0.8540000000000001,0.545,Existing Customer
803665983.0,52.0,M,0.0,Unknown,Married,$60K - $80K,Blue,46.0,3.0,2.0,4.0,2742.0,2184.0,,0.5920000000000001,3829.0,72.0,0.532,0.7959999999999999,Existing Customer
779905008.0,54.0,F,4.0,Graduate,Unknown,$40K - $60K,Blue,38.0,2.0,2.0,1.0,1779.0,0.0,1779.0,0.856,2660.0,41.0,0.32299999999999995,0.0,Attrited Customer
788038383.0,33.0,F,3.0,Graduate,Married,Less than $40K,Blue,25.0,3.0,2.0,2.0,2307.0,1385.0,922.0,1.515,2440.0,48.0,0.846,0.6,Existing Customer
818814933.0,58.0,F,1.0,Unknown,Single,$40K - $60K,Blue,53.0,3.0,3.0,1.0,6960.0,1536.0,5424.0,0.43700000000000006,3112.0,79.0,0.5489999999999999,0.221,Existing Customer
718267233.0,50.0,M,1.0,Graduate,Married,$120K +,Silver,38.0,4.0,3.0,3.0,34516.0,1915.0,32601.0,0.625,3828.0,65.0,1.321,0.055,Existing Customer
821837958.0,43.0,M,3.0,College,Unknown,$80K - $120K,Blue,39.0,3.0,3.0,1.0,24850.0,1662.0,23188.0,0.693,1226.0,25.0,0.9229999999999999,0.067,Existing Customer
